,x,y,z,conf
677,69.493805,-149.55246,178.616,230.0
678,69.14237,-164.68958,178.616,230.0
679,69.15476,-179.91745,178.616,230.0
680,68.57961,-195.52313,178.616,230.0
681,71.23472,-210.29318,178.616,230.0
682,70.4717,-226.39594,178.616,230.0
683,71.14698,-242.52809,178.616,230.0
684,71.23472,-258.9483,178.616,230.0
685,71.74613,-275.487,178.616,230.0
686,71.78008,-292.5555,178.616,230.0
687,72.2677,-309.76144,178.616,230.0
688,72.32863,-327.55557,178.616,230.0
689,73.7525,-345.0204,178.616,230.0
690,66.25033,217.39676,186.584,230.0
691,65.31255,201.81142,186.584,230.0
692,65.71313,186.01389,186.584,230.0
693,65.53536,170.59785,186.584,230.0
694,65.71363,155.2089,186.584,230.0
695,66.26821,139.94649,186.584,230.0
696,65.2245,125.17615,186.584,230.0
697,65.50895,110.25928,186.584,230.0
698,67.13077,95.27086,186.584,230.0
699,67.120026,80.66557,186.584,230.0
700,65.455986,66.31665,186.584,230.0
701,67.107285,51.689537,186.584,230.0
702,67.097534,37.288944,186.584,230.0
703,67.41489,22.914434,186.584,230.0
704,67.05824,8.586994,186.584,228.0
705,67.02607,-5.744847,186.584,230.0
706,67.31583,-19.993435,186.584,230.0
707,67.926285,-34.231888,186.584,230.0
708,67.86008,-48.529537,186.584,230.0
709,69.11282,-62.748505,186.584,228.0
710,68.70015,-77.17837,186.584,230.0
711,68.6184,-91.65849,186.584,230.0
712,68.86964,-106.181274,186.584,230.0
713,67.49141,-121.11517,186.584,230.0
714,68.42302,-135.74431,186.584,230.0
715,69.69369,-150.39267,186.584,230.0
716,69.37031,-165.56024,186.584,230.0
717,68.451065,-181.09375,186.584,230.0
718,68.86881,-196.45464,190.568,230.0
719,69.68354,-211.95793,190.568,230.0
720,70.878624,-227.52428,190.568,230.0
721,71.52486,-243.50563,190.568,230.0
722,71.6505,-259.95557,190.568,230.0
723,72.20158,-276.52332,190.568,230.0
724,72.277664,-293.62164,190.568,230.0
725,72.80929,-310.85657,190.568,230.0
726,72.03121,-329.14465,190.568,228.0
727,74.38858,-346.17242,190.568,230.0
728,64.98897,228.87985,198.453,230.0
729,65.68271,212.60898,198.453,230.0
730,64.84294,196.97845,198.453,230.0
731,64.40693,181.50055,198.453,228.0
732,64.344025,166.10382,198.453,230.0
733,65.62329,150.56622,198.453,230.0
734,66.29964,135.3804,198.453,230.0
735,65.37148,120.67578,198.453,230.0
736,66.75596,105.6692,198.453,230.0
737,66.51283,91.07144,198.453,230.0
738,66.60502,76.516655,198.453,230.0
739,67.03045,62.01251,198.453,230.0
740,65.79253,47.71666,198.453,230.0
741,66.87468,33.291496,198.453,230.0
742,66.28565,19.029608,198.453,184.0
743,66.017555,4.7178354,198.453,228.0
744,67.07252,-9.581206,198.453,230.0
745,67.45014,-23.867922,198.453,228.0
746,65.15566,-38.323242,198.453,230.0
747,68.175804,-52.480354,198.453,230.0
748,68.52721,-66.83648,198.453,230.0
749,67.221634,-81.4588,198.453,230.0
750,69.22195,-95.72383,198.453,230.0
751,67.603645,-110.62934,198.453,230.0
752,68.30063,-125.26734,198.453,230.0
753,68.36093,-140.14667,198.453,230.0
754,69.73385,-154.80821,198.453,230.0
755,69.52479,-170.02942,198.453,230.0
756,69.68365,-185.33833,198.453,230.0
757,71.16705,-200.42238,198.453,230.0
758,73.01167,-215.53337,198.453,228.0
759,70.52891,-232.39436,198.453,230.0
760,72.21181,-248.00603,198.453,230.0
761,71.516,-264.82422,198.453,230.0
762,72.17529,-281.38965,198.453,228.0
763,72.361824,-298.4884,198.453,230.0
764,71.21718,-316.6199,198.453,230.0
765,73.2236,-333.5436,198.453,230.0
766,73.915596,-351.48587,198.453,228.0
767,63.931194,222.91809,206.338,230.0
768,63.841667,207.0352,206.338,230.0
769,66.057495,190.68535,206.338,230.0
770,64.82802,175.60625,206.338,230.0
771,65.893745,160.07892,206.338,230.0
772,65.38438,145.13445,206.338,230.0
773,66.20449,130.04713,206.338,228.0
774,66.39632,115.24916,206.338,230.0
775,65.94397,100.68244,206.338,230.0
776,65.8253,86.15366,206.338,230.0
777,66.03837,71.67044,206.338,230.0
778,64.57554,57.269096,210.405,230.0
779,67.42943,42.549618,210.405,230.0
780,67.62502,28.122799,210.405,230.0
781,67.14932,13.748575,210.405,230.0
782,66.00032,-0.63374484,210.405,186.0
783,700.0,-0.0,210.405,146.0
784,67.68251,-29.386982,210.405,200.0
785,700.0,-0.0,210.405,146.0
786,72.65755,-57.805283,210.405,228.0
787,79.09995,-71.47122,210.405,218.0
788,88.80866,-84.46388,210.405,220.0
789,94.834236,-97.690315,210.405,224.0
790,94.275826,-112.045654,210.405,224.0
791,95.986824,-125.9249,210.405,224.0
792,96.06808,-140.23636,210.405,216.0
793,96.4892,-154.60825,210.405,218.0
794,98.2158,-168.76248,210.405,212.0
795,84.0144,-187.87692,210.405,218.0
796,79.87568,-204.58452,210.405,230.0
797,69.585724,-223.91704,210.405,230.0
798,72.00942,-239.18996,210.405,230.0
799,72.02426,-255.59825,210.405,230.0
800,72.462906,-272.12717,210.405,230.0
801,73.3308,-288.76584,210.405,230.0
802,71.796455,-306.53107,210.405,230.0
803,73.55051,-323.39764,210.405,230.0
804,73.11473,-341.77603,210.405,228.0
805,74.92753,-359.34024,210.405,230.0
806,64.64831,227.9325,218.29,230.0
807,64.42778,212.00931,218.29,230.0
808,64.59965,196.19223,218.29,230.0
809,64.197136,180.76425,218.29,230.0
810,66.100746,164.91434,218.29,230.0
811,65.4731,149.93202,218.29,230.0
812,66.17532,134.79718,218.29,228.0
813,71.16555,119.02619,218.29,226.0
814,68.648636,104.85921,218.29,228.0
815,66.44797,90.61911,218.29,226.0
816,70.51003,75.487625,218.29,228.0
817,75.92485,60.49138,218.29,224.0
818,79.697975,45.928165,218.29,220.0
819,80.81202,31.721308,218.29,216.0
820,83.24994,17.56037,218.29,212.0
821,85.01015,3.5323684,218.29,222.0
822,92.087616,-10.321699,218.29,228.0
823,96.475876,-23.97148,218.29,228.0
824,99.17236,-37.552036,218.29,228.0
825,99.18422,-51.27762,218.29,226.0
826,99.510086,-65.022,218.29,226.0
827,101.12611,-78.52426,218.29,228.0
828,102.06028,-92.15798,218.29,228.0
829,101.33598,-106.138565,218.29,226.0
830,101.920074,-120.00166,218.29,226.0
831,100.87437,-134.32973,218.29,224.0
832,102.11386,-148.28406,218.29,218.0
833,103.67898,-162.25053,218.29,222.0
834,100.777115,-177.6427,218.29,216.0
835,77.32324,-199.97414,218.29,224.0
836,71.59516,-217.56003,218.29,228.0
837,71.03555,-233.76212,218.29,230.0
838,71.81917,-249.72955,218.29,230.0
839,70.281425,-267.04028,218.29,230.0
840,71.92174,-283.26434,218.29,230.0
841,73.074005,-299.98132,218.29,230.0
842,71.987656,-318.14542,218.29,230.0
843,73.16949,-335.56595,218.29,230.0
844,73.07968,-354.07755,218.29,230.0
845,64.71615,222.13382,230.159,230.0
846,63.664513,206.49007,230.159,230.0
847,63.951393,190.62573,230.159,228.0
848,66.556114,174.34976,230.159,230.0
849,65.68854,159.26384,230.159,230.0
850,65.17777,144.22807,230.159,230.0
851,66.96864,128.79169,230.159,230.0
852,68.148224,113.698425,230.159,224.0
853,65.73292,99.34419,230.159,228.0
854,79.50301,82.82204,230.159,218.0
855,103.62761,65.87843,230.159,222.0
856,104.27971,52.166393,230.159,224.0
857,105.24596,38.517876,230.159,224.0
858,102.527336,25.108,230.159,226.0
859,104.11129,11.517314,230.159,230.0
860,102.00335,-2.0020158,230.159,228.0
861,104.20177,-15.506928,230.159,228.0
862,100.71121,-29.205267,230.159,228.0
863,98.51325,-42.693054,230.159,226.0
864,96.64171,-56.522274,230.159,228.0
865,106.0156,-69.184814,230.159,226.0
866,107.72632,-82.55835,230.159,228.0
867,108.75103,-96.05028,230.159,226.0
868,109.10033,-109.72044,230.159,226.0
869,110.745285,-123.21882,230.159,228.0
870,110.75107,-137.15208,230.159,226.0
871,111.08704,-151.14738,230.159,226.0
872,107.90498,-166.27837,230.159,224.0
873,101.28357,-182.7967,230.159,202.0
874,70.422,-207.84738,230.159,222.0
875,71.49163,-223.30746,230.159,230.0
876,70.163246,-239.96179,230.159,230.0
877,72.04859,-255.65804,230.159,230.0
878,71.5714,-272.58484,230.159,230.0
879,72.45012,-289.24408,230.159,230.0
880,71.966774,-306.87988,230.159,230.0
881,73.74047,-323.76535,230.159,230.0
882,74.20404,-341.68466,230.159,230.0
883,75.16142,-359.7468,230.159,228.0
884,64.73111,231.10483,238.127,230.0
885,64.41167,215.10106,238.127,230.0
886,65.4428,198.9024,238.127,230.0
887,64.95698,183.41582,238.127,228.0
888,65.79311,167.6831,238.127,230.0
889,66.053474,152.36732,238.127,230.0
890,66.68016,137.14949,238.127,230.0
891,65.70512,122.417336,238.127,228.0
892,73.94468,106.2061,238.127,220.0
893,66.75637,92.749695,238.127,228.0
894,104.520004,73.509,238.127,226.0
895,106.99024,59.627403,238.127,226.0
896,105.793755,46.205387,238.127,226.0
897,102.90404,32.869682,238.127,228.0
898,101.314064,19.3945,238.127,226.0
899,99.02871,5.8739867,238.127,228.0
900,107.048134,-7.5551515,238.127,226.0
901,107.36883,-20.911673,238.127,224.0
902,106.99203,-34.31535,238.127,228.0
903,106.91884,-47.74659,238.127,228.0
904,107.15032,-61.198505,238.127,228.0
905,109.67166,-74.41405,238.127,224.0
906,110.50886,-87.84188,238.127,228.0
907,109.680916,-101.608955,238.127,228.0
908,110.15699,-115.26587,238.127,226.0
909,108.01915,-129.59427,238.127,228.0
910,108.17359,-143.60536,238.127,228.0
911,111.559044,-156.902,238.127,226.0
912,104.61791,-172.97449,238.127,220.0
913,95.34043,-190.63788,238.127,224.0
914,70.47144,-214.28671,238.127,230.0
915,70.79589,-230.22205,238.127,228.0
916,70.590614,-246.61676,238.127,230.0
917,72.65328,-262.36633,238.127,230.0
918,71.45409,-279.77496,238.127,230.0
919,73.437904,-296.08942,238.127,230.0
920,74.05225,-313.3519,238.127,228.0
921,73.3628,-331.67276,238.127,228.0
922,74.93238,-349.20834,238.127,230.0
923,64.78315,222.32532,249.996,230.0
924,65.82542,206.66783,249.996,230.0
925,65.13322,191.0842,249.996,230.0
926,66.74737,175.04315,249.996,230.0
927,66.82024,159.66336,249.996,230.0
928,65.313065,144.82228,249.996,230.0
929,66.1118,129.59457,249.996,230.0
930,66.288704,114.655975,249.996,224.0
931,67.8034,99.636604,249.996,230.0
932,65.70698,85.27817,249.996,230.0
933,107.66599,66.003174,249.996,226.0
934,116.28289,51.675297,249.996,228.0
935,113.26567,38.559444,249.996,226.0
936,112.546295,25.340612,249.996,227.0
937,107.12479,12.164869,249.996,227.0
938,107.00128,-1.2325665,249.996,227.0
939,110.179565,-14.555363,249.996,229.0
940,110.65895,-27.876965,249.996,229.0
941,108.44649,-41.393745,249.996,229.0
942,110.52837,-54.65533,249.996,229.0
943,112.907,-67.84402,249.996,229.0
944,114.58959,-81.0904,249.996,227.0
945,109.66069,-95.412254,249.996,227.0
946,109.01694,-109.270386,249.996,227.0
947,102.82566,-124.42993,249.996,231.0
948,114.54549,-135.80875,249.996,228.0
949,112.923996,-150.259,249.996,226.0
950,110.69621,-165.12132,249.996,218.0
951,100.23427,-182.78423,249.996,224.0
952,70.33301,-207.57765,249.996,222.0
953,71.4208,-223.10802,249.996,230.0
954,71.02172,-239.40619,249.996,230.0
955,70.1149,-256.2123,249.996,230.0
956,71.48493,-272.3854,249.996,228.0
957,72.35836,-289.04495,249.996,232.0
958,71.86942,-306.68057,249.996,230.0
959,74.526215,-323.10764,249.996,230.0
960,72.30192,-342.37424,249.996,228.0
961,74.99026,-359.44934,249.996,230.0
962,64.44603,227.36787,257.964,230.0
963,64.24972,211.47476,257.964,230.0
964,64.4442,195.68808,257.964,230.0
965,64.06251,180.29005,257.964,230.0
966,65.01781,164.72285,257.964,230.0
967,65.375694,149.51921,257.964,232.0
968,66.09416,134.415,257.964,230.0
969,67.16892,119.41869,257.964,230.0
970,64.6492,105.192,257.964,222.0
971,67.39919,90.20652,257.964,230.0
972,106.24378,71.11647,257.964,224.0
973,119.72317,56.283195,257.964,230.0
974,117.59903,43.18695,257.964,230.0
975,113.77357,30.12593,257.964,230.0
976,110.24248,16.913572,257.964,228.0
977,105.010704,3.5685422,257.964,228.0
978,107.08245,-9.888308,257.964,228.0
979,110.45671,-23.210062,257.964,228.0
980,110.13637,-36.631893,257.964,228.0
981,112.1149,-49.910957,257.964,228.0
982,113.39755,-63.22635,257.964,228.0
983,113.99021,-76.638916,257.964,228.0
984,112.91326,-90.36129,257.964,226.0
985,109.2065,-104.70451,261.865,226.0
986,108.78329,-118.624596,261.865,226.0
987,113.56779,-131.52283,261.865,224.0
988,111.838326,-145.9515,261.865,228.0
989,111.42885,-160.26228,261.865,224.0
990,106.57433,-176.08798,261.865,218.0
991,71.67468,-202.00815,261.865,226.0
992,70.733215,-218.12682,261.865,228.0
993,71.139465,-234.04152,261.865,228.0
994,72.87512,-249.67857,261.865,230.0
995,70.39588,-267.31003,261.865,230.0
996,72.043144,-283.5334,261.865,230.0
997,73.17399,-300.1902,261.865,230.0
998,72.073494,-318.3148,261.865,230.0
999,73.238716,-335.69525,261.865,230.0
1000,73.13025,-354.16705,261.865,230.0
1001,65.26644,217.61046,269.833,230.0
1002,65.29655,201.76106,269.833,230.0
1003,65.71608,186.02396,269.833,232.0
1004,65.55431,170.66832,269.833,230.0
1005,66.73172,155.16212,269.833,230.0
1006,66.330444,140.22801,269.833,230.0
1007,65.298096,125.54878,269.833,230.0
1008,63.619377,111.0662,269.833,228.0
1009,65.23517,96.11248,269.833,228.0
1010,101.897385,76.69588,269.833,224.0
1011,115.226006,61.50913,269.833,228.0
1012,116.96865,47.95253,269.833,230.0
1013,114.03267,34.803543,269.833,228.0
1014,112.39354,21.509207,269.833,230.0
1015,109.056694,8.186015,269.833,228.0
1016,104.02353,-5.2955766,269.833,228.0
1017,110.29497,-18.653984,269.833,228.0
1018,110.87148,-32.05606,269.833,228.0
1019,109.75849,-45.595604,269.833,228.0
1020,112.937706,-58.803577,269.833,230.0
1021,110.45289,-72.59618,269.833,228.0
1022,109.26816,-86.28375,269.833,228.0
1023,111.36037,-99.56094,269.833,228.0
1024,109.82299,-113.54336,269.833,226.0
1025,107.641304,-127.856064,269.833,228.0
1026,110.66984,-141.15933,269.833,226.0
1027,112.063095,-154.9006,269.833,226.0
1028,109.933235,-169.75633,269.833,224.0
1029,96.72253,-188.36214,269.833,222.0
1030,71.74036,-211.79901,269.833,228.0
1031,70.0866,-228.2742,269.833,230.0
1032,70.724045,-244.20642,269.833,230.0
1033,71.80734,-260.33438,269.833,230.0
1034,72.37281,-276.91174,269.833,230.0
1035,72.46415,-294.02,269.833,230.0
1036,73.01164,-311.26453,269.833,230.0
1037,73.13609,-329.09824,269.833,230.0
1038,74.62491,-346.59918,269.833,230.0
1039,64.66678,225.00598,277.801,230.0
1040,66.38847,208.38771,277.801,230.0
1041,63.74965,193.41791,277.801,230.0
1042,66.27835,177.09001,277.801,230.0
1043,66.309875,161.71834,277.801,230.0
1044,65.736244,146.66455,277.801,230.0
1045,65.53251,131.73839,281.702,230.0
1046,66.63538,116.555824,281.702,230.0
1047,700.0,0.0,281.702,224.0
1048,89.73121,83.83319,281.702,222.0
1049,106.86015,67.77995,281.702,226.0
1050,113.43936,53.550114,281.702,228.0
1051,113.37118,40.13261,281.702,228.0
1052,110.61247,26.876383,281.702,228.0
1053,108.1543,13.515417,281.702,226.0
1054,103.0,0.056834266,281.702,226.0
1055,104.15276,-13.493289,281.702,226.0
1056,103.61457,-27.081703,281.702,226.0
1057,110.347626,-39.8883,281.702,230.0
1058,113.38865,-52.991684,281.702,228.0
1059,113.738754,-66.31551,281.702,228.0
1060,112.41018,-79.91998,281.702,230.0
1061,111.39853,-93.61787,281.702,226.0
1062,111.69111,-107.22244,281.702,226.0
1063,109.36041,-121.46554,281.702,228.0
1064,111.27421,-134.97385,281.702,226.0
1065,112.527916,-148.70288,281.702,226.0
1066,109.284134,-163.77963,281.702,228.0
1067,104.5102,-179.65495,281.702,218.0
1068,68.78558,-206.06883,281.702,224.0
1069,71.69797,-220.89037,281.702,230.0
1070,71.24227,-237.16602,281.702,230.0
1071,71.204254,-253.57428,281.702,230.0
1072,71.58966,-270.10452,281.702,230.0
1073,72.40396,-286.7459,281.702,230.0
1074,72.752426,-303.9235,281.702,228.0
1075,73.5601,-321.23053,281.702,230.0
1076,73.07441,-339.60757,281.702,228.0
1077,73.97189,-357.67276,281.702,228.0
1078,64.98386,216.78444,289.67,230.0
1079,65.96889,200.57304,289.67,230.0
1080,65.43934,185.07773,289.67,230.0
1081,65.29778,169.7118,289.67,230.0
1082,65.50733,154.36337,289.67,228.0
1083,67.06122,138.89743,289.67,230.0
1084,65.06218,124.35016,289.67,230.0
1085,67.33868,109.10385,289.67,230.0
1086,69.977486,94.02464,289.67,228.0
1087,107.696846,74.73936,289.67,224.0
1088,112.12582,60.70375,289.67,228.0
1089,114.89005,47.067486,289.67,230.0
1090,109.981606,34.048424,289.67,228.0
1091,108.36293,20.726213,289.67,228.0
1092,105.045685,7.372955,289.67,226.0
1093,105.03049,-6.0230284,289.67,228.0
1094,105.31749,-19.43483,289.67,228.0
1095,107.90374,-32.726376,289.67,226.0
1096,109.78901,-45.98893,289.67,228.0
1097,112.96576,-59.083015,289.67,228.0
1098,109.48465,-72.91516,289.67,228.0
1099,109.29968,-86.49933,289.67,226.0
1100,108.442116,-100.295906,289.67,228.0
1101,104.96213,-114.742905,289.67,228.0
1102,107.700195,-128.12862,289.67,226.0
1103,111.711716,-141.21577,289.67,228.0
1104,110.21055,-155.71898,289.67,228.0
1105,107.13957,-170.89621,289.67,218.0
1106,96.84519,-188.75455,289.67,224.0
1107,70.010506,-212.92778,289.67,230.0
1108,70.293304,-228.8438,289.67,230.0
1109,70.97624,-244.85529,289.67,230.0
1110,72.06375,-260.95224,289.67,230.0
1111,72.64552,-277.52902,289.67,230.0
1112,72.753685,-294.63718,289.67,230.0
1113,73.318146,-311.88116,289.67,230.0
1114,72.575195,-330.18042,289.67,228.0
1115,74.092,-347.69983,289.67,230.0
1116,64.78315,222.32532,301.539,230.0
1117,63.81539,206.95445,301.539,230.0
1118,65.993996,190.4741,301.539,230.0
1119,66.66135,174.73166,301.539,230.0
1120,64.80479,159.85004,301.539,232.0
1121,67.19658,144.08621,301.539,230.0
1122,66.05429,129.31294,301.539,230.0
1123,700.0,0.0,301.539,101.0
1124,66.774475,99.531075,301.539,228.0
1125,97.38954,80.77523,301.539,224.0
1126,111.61646,65.33615,301.539,228.0
1127,107.29884,52.252655,301.539,226.0
1128,111.25651,38.485092,301.539,226.0
1129,107.54649,25.452692,301.539,228.0
1130,106.12231,12.053464,301.539,228.0
1131,105.00164,-1.3972142,301.539,228.0
1132,109.18453,-14.767518,301.539,228.0
1133,104.675964,-28.377714,301.539,226.0
1134,109.46114,-41.567562,301.539,228.0
1135,111.54927,-54.83378,301.539,228.0
1136,111.9482,-68.2574,301.539,226.0
1137,108.69192,-82.24204,301.539,226.0
1138,106.75704,-96.24861,301.539,228.0
1139,106.138504,-110.20218,301.539,228.0
1140,104.87034,-124.43747,301.539,226.0
1141,107.82261,-137.804,301.539,228.0
1142,111.08704,-151.14738,301.539,228.0
1143,111.76387,-165.22487,301.539,226.0
1144,100.34459,-183.1458,301.539,224.0
1145,65.70396,-209.50543,301.539,218.0
1146,71.541245,-223.44708,301.539,228.0
1147,71.14336,-239.72551,301.539,230.0
1148,70.23692,-256.51212,301.539,230.0
1149,72.52337,-272.26657,301.539,230.0
1150,70.661385,-290.14117,301.539,230.0
1151,72.8847,-306.48068,301.539,230.0
1152,72.86245,-324.24448,301.539,230.0
1153,73.35892,-342.22354,301.539,228.0
1154,75.16713,-359.7567,301.539,228.0
1155,63.910282,225.86472,309.507,230.0
1156,64.7178,209.70819,309.507,230.0
1157,64.01417,194.28592,309.507,230.0
1158,65.60595,178.39615,309.507,230.0
1159,64.681984,163.42284,309.507,230.0
1160,66.05655,148.04291,309.507,230.0
1161,65.8415,133.21786,309.507,230.0
1162,66.95395,118.273834,309.507,230.0
1163,700.0,0.0,309.507,65.0
1164,71.21207,88.60439,309.507,228.0
1165,110.10516,69.71426,309.507,226.0
1166,107.68972,56.511356,309.507,226.0
1167,111.542915,42.64101,309.507,228.0
1168,105.730316,29.47107,309.507,228.0
1169,104.21349,15.951229,309.507,228.0
1170,104.00473,2.373578,309.507,228.0
1171,107.10481,-11.148903,309.507,224.0
1172,108.51184,-24.612074,309.507,228.0
1173,106.2323,-38.27425,309.507,228.0
1174,109.25081,-51.617744,309.507,228.0
1175,110.580124,-65.063095,309.507,226.0
1176,107.259384,-79.136345,309.507,226.0
1177,105.26443,-93.239456,309.507,228.0
1178,103.57746,-107.313354,309.507,226.0
1179,106.156044,-120.76986,309.507,228.0
1180,109.03819,-134.16463,309.507,224.0
1181,109.31265,-148.22096,309.507,224.0
1182,107.02953,-163.12885,309.507,224.0
1183,101.28975,-179.36285,309.507,180.0
1184,73.15689,-203.34384,309.507,228.0
1185,70.362434,-220.10347,309.507,230.0
1186,70.81806,-236.03831,309.507,230.0
1187,70.74662,-252.4365,309.507,228.0
1188,71.097855,-268.95743,309.507,230.0
1189,72.78758,-285.1764,309.507,230.0
1190,73.962036,-301.8302,313.491,230.0
1191,72.9293,-319.9974,313.491,230.0
1192,74.16254,-337.4144,313.491,228.0
1193,74.12736,-355.92618,313.491,230.0
1194,64.89791,216.53253,321.376,230.0
1195,64.94856,200.66307,321.376,230.0
1196,65.38944,184.90657,321.376,230.0
1197,65.249344,169.53053,321.376,230.0
1198,65.47795,154.24257,321.376,230.0
1199,66.07122,139.05144,321.376,230.0
1200,67.024895,123.96577,321.376,230.0
1201,67.34907,109.164085,321.376,230.0
1202,69.024345,94.41253,321.376,228.0
1203,93.83251,76.69402,321.376,224.0
1204,105.180405,61.59263,321.376,228.0
1205,106.927185,47.8501,321.376,226.0
1206,107.99145,34.276367,321.376,228.0
1207,105.36775,20.916159,321.376,226.0
1208,99.04685,7.5045147,321.376,228.0
1209,101.031075,-6.101534,321.376,228.0
1210,104.32174,-19.58091,321.376,228.0
1211,105.91724,-33.025276,321.376,228.0
1212,106.818665,-46.485516,321.376,226.0
1213,111.00977,-59.619736,321.376,228.0
1214,108.54449,-73.46003,321.376,226.0
1215,105.402824,-87.49402,321.376,228.0
1216,103.581604,-101.53864,321.376,226.0
1217,101.11159,-115.89941,321.376,226.0
1218,103.87466,-129.36217,321.376,226.0
1219,104.99586,-143.22734,321.376,224.0
1220,107.40689,-156.85153,321.376,226.0
1221,106.28745,-171.55003,321.376,226.0
1222,95.98991,-189.36949,321.376,224.0
1223,70.0984,-213.18765,321.376,230.0
1224,71.302086,-228.69177,321.376,230.0
1225,71.02287,-244.97504,321.376,230.0
1226,72.080315,-260.99207,321.376,230.0
1227,72.66314,-277.56885,321.376,230.0
1228,72.772385,-294.67697,321.376,230.0
1229,73.337944,-311.92093,321.376,230.0
1230,72.59615,-330.22025,321.376,230.0
1231,74.11407,-347.73956,321.376,230.0
1232,65.65659,221.79369,329.344,228.0
1233,66.508255,205.53395,329.344,228.0
1234,65.85213,190.00125,329.344,230.0
1235,66.53675,174.2794,329.344,230.0
1236,66.635735,158.92987,329.344,230.0
1237,65.15261,144.11728,329.344,230.0
1238,65.96621,128.8804,329.344,230.0
1239,66.15633,113.92189,329.344,230.0
1240,65.70929,99.19324,329.344,228.0
1241,95.340614,80.54208,329.344,224.0
1242,108.577705,65.15116,329.344,228.0
1243,106.25479,51.794094,329.344,226.0
1244,112.21747,37.850986,329.344,228.0
1245,105.514824,24.746231,329.344,228.0
1246,103.10659,11.2809305,329.344,226.0
1247,101.00434,-2.280981,329.344,228.0
1248,109.20771,-15.667429,329.344,228.0
1249,105.72053,-29.273058,329.344,230.0
1250,109.507675,-42.223427,333.328,226.0
1251,103.64142,-56.1911,333.328,226.0
1252,108.04056,-69.28217,333.328,226.0
1253,107.77357,-82.896645,333.328,228.0
1254,105.84663,-96.88015,333.328,226.0
1255,102.285,-111.35879,333.328,226.0
1256,102.01333,-125.431015,333.328,228.0
1257,101.10002,-139.7992,333.328,228.0
1258,101.501045,-154.02274,333.328,224.0
1259,104.16562,-167.75694,333.328,224.0
1260,101.408424,-183.20515,333.328,224.0
1261,72.465996,-207.65854,333.328,218.0
1262,71.64768,-223.7462,333.328,230.0
1263,70.33474,-240.41144,333.328,230.0
1264,70.383545,-256.8718,333.328,230.0
1265,71.77485,-273.0534,333.328,230.0
1266,72.670586,-289.72195,333.328,228.0
1267,72.20555,-307.36807,333.328,228.0
1268,73.10957,-324.72202,333.328,230.0
1269,72.72612,-343.15082,333.328,230.0
1270,71.99359,-362.2609,333.328,230.0
1271,65.44073,215.02216,341.213,230.0
1272,65.515434,199.13396,341.213,230.0
1273,65.02104,183.63748,341.213,230.0
1274,65.851685,167.90448,341.213,231.0
1275,66.1067,152.5886,341.213,231.0
1276,66.72807,137.37056,341.213,231.0
1277,64.766075,122.82858,341.213,231.0
1278,700.0,0.0,341.213,163.0
1279,73.71453,91.953865,341.213,225.0
1280,109.50782,73.10255,341.213,229.0
1281,108.00604,59.734005,341.213,231.0
1282,106.806885,46.334927,341.213,229.0
1283,105.91096,32.912163,341.213,227.0
1284,104.31926,19.505299,341.213,229.0
1285,97.0309,6.10401,341.213,231.0
1286,99.04485,-7.3424177,341.213,226.0
1287,106.358894,-20.645529,341.213,226.0
1288,103.98015,-34.195503,341.213,230.0
1289,107.89299,-47.384506,341.213,226.0
1290,109.11175,-60.721264,341.213,226.0
1291,109.63866,-74.15178,341.213,228.0
1292,108.493,-87.883255,341.213,226.0
1293,105.69674,-102.04231,341.213,226.0
1294,102.25922,-116.563095,341.213,228.0
1295,104.06206,-130.22276,341.213,226.0
1296,105.20557,-144.09573,341.213,228.0
1297,104.73999,-158.4977,341.213,224.0
1298,104.61791,-172.97449,341.213,224.0
1299,97.22978,-189.97913,341.213,212.0
1300,69.48393,-214.4889,341.213,230.0
1301,70.73016,-230.04234,341.213,230.0
1302,71.42797,-246.0126,341.213,230.0
1303,72.528465,-262.0677,341.213,230.0
1304,71.29438,-279.4159,341.213,232.0
1305,73.24073,-295.6718,341.213,228.0
1306,73.81379,-312.8751,341.213,230.0
1307,73.07885,-331.13574,341.213,228.0
1308,74.60021,-348.61313,341.213,228.0
1309,64.547104,227.6502,349.181,230.0
1310,65.46041,211.9446,353.082,230.0
1311,64.649475,196.35353,353.082,230.0
1312,64.21722,180.83487,353.082,230.0
1313,66.09551,164.89423,353.082,230.0
1314,65.44694,149.82127,353.082,232.0
1315,66.132576,134.59604,353.082,230.0
1316,67.18029,119.478935,353.082,230.0
1317,66.61236,104.80502,353.082,230.0
1318,66.38343,90.16673,353.082,228.0
1319,109.18887,70.478485,353.082,226.0
1320,109.736374,56.90209,353.082,228.0
1321,108.600105,43.53347,353.082,224.0
1322,106.771225,30.259285,353.082,228.0
1323,104.24036,16.92488,353.082,228.0
1324,102.01019,3.4916542,353.082,230.0
1325,105.0832,-9.949976,353.082,228.0
1326,107.45755,-23.290472,353.082,228.0
1327,103.143364,-36.9616,353.082,228.0
1328,107.11847,-50.164608,353.082,226.0
1329,110.38967,-63.313965,353.082,226.0
1330,108.00164,-77.11641,353.082,228.0
1331,108.90364,-90.604034,353.082,228.0
1332,104.20465,-105.132774,353.082,226.0
1333,102.80567,-119.3312,353.082,226.0
1334,106.61947,-132.52753,353.082,226.0
1335,106.84801,-146.60052,353.082,226.0
1336,105.480705,-161.25386,353.082,224.0
1337,102.55714,-176.6098,353.082,220.0
1338,94.3132,-194.00902,353.082,188.0
1339,70.487885,-217.41779,353.082,230.0
